contract,network,type,rating,total_ratings,website,google_url,name,phone_number,status
30681037,Master Ouro,Clinicas,2.3,16,http://drtoufic.com.br/pages/pagina.asp?id=corpo-clinico,https://maps.google.com/?cid=11954960155662069207,Instituto Laser Ocular Toufic Sleiman,(11) 2955-8188,OPERATIONAL
30681040,Master Ouro,Clinicas,5.0,1,http://mariuzapregnolato.com.br/,https://maps.google.com/?cid=4300984682224657019,MARIUZA PREGNOLATO Psicóloga Clínica,(11) 3253-0384,OPERATIONAL
30681041,Master Ouro,Clinicas,3.2,73,http://hsolhos.com.br/,https://maps.google.com/?cid=15344269639781262180,HS.OLHOS - Hospital Saúde dos Olhos,(11) 3888-5077,OPERATIONAL
30681042,Master Ouro,Clinicas,3.9,26,http://israelrozenberg.com/,https://maps.google.com/?cid=9502391671212909158,IOL Instituto de Olhos Leblon,(21) 2239-4095,OPERATIONAL
30681043,Master Ouro,Clinicas,5.0,10,,https://maps.google.com/?cid=5349359598344938041,Consultório Dra Dalva,(21) 3390-0442,OPERATIONAL
30681044,Master Ouro,Clinicas,4.4,26,,https://maps.google.com/?cid=15566304808836561061,Cardiologia Maria Izilda Balan,(11) 3672-2266,OPERATIONAL
30681045,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=11416379990261739177,Dra Lúcia Hime,(11) 3044-0572,OPERATIONAL
30681046,Master Ouro,Clinicas,4.2,26,http://www.prooncomulher.com.br/,https://maps.google.com/?cid=12905159610383505223,Pró-Onco Mulher,(21) 2622-7279,OPERATIONAL
30681047,Master Ouro,Clinicas,5.0,5,,https://maps.google.com/?cid=18277726048605270448,CLINICA DE PERICIAS MÉDICAS,(11) 2408-9008,OPERATIONAL
30681048,Master Ouro,Clinicas,4.6,25,https://drrenato-cascapera-jr.negocio.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=4464257520279139715,Dr.Renato Cascapera Jr.,(11) 2295-3771,OPERATIONAL
30681051,Master Ouro,Clinicas,5.0,18,,https://maps.google.com/?cid=8223059321795186736,Max Ejzenbaum,(11) 2283-4463,OPERATIONAL
30681053,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=16826444991902193998,Clínica de Olhos Dr José A de Paula Lima,(31) 3227-0111,OPERATIONAL
30681054,Master Ouro,Clinicas,4.4,111,,https://maps.google.com/?cid=18370440813598681487,Dr. Rubens Siqueira Jr.,(11) 2222-3547,OPERATIONAL
30681055,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=3166998713580319994,Crda Centro de Referência em Distúrbio de Aprendizagem,(11) 5083-4266,OPERATIONAL
30681056,Master Ouro,Clinicas,5.0,4,https://clinica-de-alergia-copacabana.negocio.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=12966869803948189963,Clínica de Alergia Copacabana,(21) 2257-0799,OPERATIONAL
30681057,Master Ouro,Clinicas,5.0,1,http://otorrinoeface.com.br/,https://maps.google.com/?cid=3589956703756095903,Clínica Otorrino & Face Champagnat,(41) 3524-3514,OPERATIONAL
30681058,Master Ouro,Clinicas,1.0,1,,https://maps.google.com/?cid=17045407578343041502,Endosight Endoscopia Ginecológica,,OPERATIONAL
30681059,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=8024895606610189389,Psicólogo Silverton,(65) 99264-4580,OPERATIONAL
30681061,Master Ouro,Clinicas,4.0,13,http://www.unisono.med.br/,https://maps.google.com/?cid=5709403517346161752,UNISONO,(27) 3235-1050,OPERATIONAL
30681064,Master Ouro,Clinicas,3.7,3,http://www.clinicapequenoser.com.br/,https://maps.google.com/?cid=7518025649188334799,Pequeno Ser Clínica Pediátrica,(11) 4624-4040,OPERATIONAL
30681065,Master Ouro,Diagnósticos,4.1,71,,https://maps.google.com/?cid=14533342805550332652,ICEM-Instituto de Cirurgia e Endoscopia do Maranhão,(98) 3232-3011,OPERATIONAL
30681067,Master Ouro,Clinicas,4.6,9,,https://maps.google.com/?cid=3511695616368645262,Clínica Dermatol. Doutor Agnaldo Augusto Mirandez,(11) 3872-3439,OPERATIONAL
30681068,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=6010892873811401208,ADEI Centro Terapêutico,(11) 2028-8297,OPERATIONAL
30681069,Master Ouro,Clinicas,4.9,19,,https://maps.google.com/?cid=16075214465632231557,Haribert Veigel,(11) 3865-6675,OPERATIONAL
30681070,Master Ouro,Clinicas,3.7,73,https://cpap-clinica-pediatrica-de-alergia-e.negocio.site/?copy,https://maps.google.com/?cid=7974902128183764556,CPAP - Clínica Pediátrica de Alergia Pneumologia e Imunologia,(11) 2097-3958,OPERATIONAL
30681071,Master Ouro,Clinicas,4.8,64,,https://maps.google.com/?cid=14784026376047980243,Dra. Deborah Contieri - Clínica Realm Skin,(11) 3255-9213,OPERATIONAL
30681072,Master Ouro,Clinicas,3.5,8,https://drmiltoncuppoloni.com.br/,https://maps.google.com/?cid=3530085421330186928,dr milton moreira cuppoloni,(11) 3825-9608,OPERATIONAL
30681073,Master Ouro,Clinicas,4.7,106,https://www.doctoralia.com.br/marcelo-jose-rojas-da-silva/ginecologista/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=540512,https://maps.google.com/?cid=9801191590524422103,Marcelo José Rojas Da Silva,(11) 2063-4685,OPERATIONAL
30681074,Master Ouro,Clinicas,3.9,9,http://www.neoes.com.br/,https://maps.google.com/?cid=12041011316035403423,👨‍⚕️👩🏽‍⚕️🧓👀NEO Metropolitano | Sua Clínica Oftalmológica na Serra,(27) 3064-5700,OPERATIONAL
30681075,Master Ouro,Clinicas,3.8,11,,https://maps.google.com/?cid=10835034925333667401,Fisio Oeste - Fisioterapia,(11) 3833-9481,OPERATIONAL
30681077,Master Ouro,Clinicas,,0,https://www.doctoralia.com.br/joao-tomio-fukuda/cirurgiao-cardiovascular/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=390211,https://maps.google.com/?cid=13064507600294501731,Dr. Joao Tomio Fukuda,,OPERATIONAL
30681078,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=18325125887411198547,Odonti Odontologia Integrada,(11) 3834-1571,OPERATIONAL
30681079,Master Ouro,Clinicas,4.6,11,,https://maps.google.com/?cid=18069998686231791792,Airton Paulo Dall Alba Serv Medicos Diagnosticos,(11) 3256-7300,OPERATIONAL
30681080,Master Ouro,Clinicas,2.8,62,https://www.santahelenasaude.com.br/,https://maps.google.com/?cid=9438878636114787395,Santa Helena Assistência Médica,,OPERATIONAL
30681081,Master Ouro,Clinicas,3.0,1,,https://maps.google.com/?cid=8544101546111524860,Clínica Morelli,(21) 3540-6504,OPERATIONAL
30681082,Master Ouro,Clinicas,3.1,22,http://www.otoclinica.com/,https://maps.google.com/?cid=3345655430449970984,Otoclínica Dr Fernando Gosling - CENTRO,(21) 2509-2402,OPERATIONAL
30681083,Master Ouro,Clinicas,2.5,15,,https://maps.google.com/?cid=11529271142365069997,Clínica Dra Rosangela Hohleuwerger,(21) 2450-4524,OPERATIONAL
30681084,Master Ouro,Clinicas,3.5,17,http://www.oftalmoduc.com.br/,https://maps.google.com/?cid=17346133150078747043,Clínica Oftalmológica Duque de Caxias,(21) 3145-8013,OPERATIONAL
30681085,Master Ouro,Diagnósticos,2.1,8,,https://maps.google.com/?cid=5995800037690621682,Mary Care,(21) 2233-5296,OPERATIONAL
30681086,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=15856833785686797279,Neurologia Alpha Neuro,(11) 5011-9320,OPERATIONAL
30681087,Master Ouro,Clinicas,2.0,4,http://brustolini.com/,https://maps.google.com/?cid=1198019035074656694,ARTROCare - Ortopedia Clínica e Cirurgias LTDA,(31) 3016-6166,OPERATIONAL
30681088,Master Ouro,Clinicas,4.3,21,,https://maps.google.com/?cid=17376071208273518434,Dra. Lucélia A. Dias F. Costa - Ginecologia,(15) 3232-6063,OPERATIONAL
30681089,Master Ouro,Clinicas,5.0,2,https://www.doctoralia.com.br/candida-elena-alves-de-barros-regina/dermatologista/rio-de-janeiro?utm_source=google&utm_medium=gmb&utm_campaign=193297&utm_content=website,https://maps.google.com/?cid=7768629371720877107,"Dra. Candida Elena Alves de Barros Regina, Dermatologista",,OPERATIONAL
30681090,Master Ouro,Clinicas,3.4,10,,https://maps.google.com/?cid=14577941005008682839,Instituto da visão,(79) 3211-5400,OPERATIONAL
30681091,Master Ouro,Clinicas,5.0,2,https://www.centrocuritibanodavisão.com.br/,https://maps.google.com/?cid=13936355550617346189,Centro Curitibano da Visão,(41) 3322-0404,OPERATIONAL
30681092,Master Ouro,Clinicas,4.8,25,https://www.chmedicinaesaude.com.br/,https://maps.google.com/?cid=539275861035304280,CH Medicina e Saúde,(11) 3644-8434,OPERATIONAL
30681093,Master Ouro,Clinicas,4.5,26,https://montazzo.com.br/,https://maps.google.com/?cid=16135996996858107598,Montazzo,(41) 3332-9329,OPERATIONAL
30681094,Master Ouro,Clinicas,3.7,47,https://www.telelistas.net/locais/rj/niteroi/clinicas+ortopedicas/bu-5536729/arti+trauma+em+centro,https://maps.google.com/?cid=7507836213364839970,Arti Trauma,(21) 2628-1501,OPERATIONAL
30681095,Master Ouro,Clinicas,5.0,5,,https://maps.google.com/?cid=4499296014327447190,Prof. Dr. Edson Ibrahim Mitre - Otorrinolaringologia,(11) 3262-3825,OPERATIONAL
30681096,Master Ouro,Clinicas,4.5,63,,https://maps.google.com/?cid=11438321822944484454,Mercadante Fisioterapia,(12) 3961-2301,OPERATIONAL
30681097,Master Ouro,Clinicas,4.7,690,https://www.clinicaazzi.com.br/,https://maps.google.com/?cid=266493856553053503,Clinica Azzi,(11) 4224-2000,OPERATIONAL
30681098,Master Ouro,Clinicas,5.0,1,https://bss-servicos-medicos.negocio.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=14294278015729840861,BSS Serviços Médicos Ltda.,(19) 3422-6645,OPERATIONAL
30681101,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=18030683872907042743,Cirurgia Plástica,,OPERATIONAL
30681102,Master Ouro,Clinicas,5.0,4,https://www.ortopediaceo.com/,https://maps.google.com/?cid=14148243072756517998,CEO Centro de Especialidade Ortopédica,(27) 3346-2642,OPERATIONAL
30681104,Master Ouro,Clinicas,4.2,9,,https://maps.google.com/?cid=4815043573662355313,Unidade Vascular Dr Antônio Augusto Tadeu Issa,(11) 3871-3054,OPERATIONAL
30681105,Master Ouro,Clinicas,1.0,10,,https://maps.google.com/?cid=3578389515520460531,Psiquiatra,,OPERATIONAL
30681107,Master Ouro,Clinicas,4.7,27,http://www.oftalmorecreio.com.br/,https://maps.google.com/?cid=16909460672156501766,OftalmoRecreio - Central de Olhos do Recreio,(21) 2437-7184,OPERATIONAL
30681110,Master Ouro,Clinicas,2.9,52,http://www.aptidaors.com.br/,https://maps.google.com/?cid=17501788202983652874,Aptidão - Medicina do Trabalho em Porto Alegre,,OPERATIONAL
30681111,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=10084741299350072085,Leana Terzian,(11) 2296-6803,CLOSED_PERMANENTLY
30681113,Master Ouro,Clinicas,2.4,14,,https://maps.google.com/?cid=2579752838484739949,Maura Maria Araujo Bezerra,(11) 3673-0395,OPERATIONAL
30681114,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=6201572051073667230,Dr. Gladston Garcia Ferreira Carvalho,(16) 3610-6971,OPERATIONAL
30681115,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=7913252283800685437,Clinica,,OPERATIONAL
30681116,Master Ouro,Clinicas,2.8,8,https://www.doctoralia.com.br/daniele-delfina-martins-2/pediatra/sorocaba?utm_source=google&utm_medium=gmb&utm_campaign=271666&utm_content=website,https://maps.google.com/?cid=716728735574869616,"Dra. Daniele Delfina Martins, Pediatra",,OPERATIONAL
30681117,Master Ouro,Clinicas,4.7,24,https://www.doctoralia.com.br/marcelo-figueiredo-almeida/cirurgiao-plastico/belo-horizonte?utm_source=google&utm_medium=gmb&utm_campaign=366311,https://maps.google.com/?cid=2924802327683787316,Dr. Marcelo Figueiredo Almeida,(31) 3225-9394,OPERATIONAL
30681120,Master Ouro,Clinicas,5.0,2,,https://maps.google.com/?cid=1567094940327447003,Clínica Derma,(92) 3343-3287,OPERATIONAL
30681121,Master Ouro,Clinicas,5.0,3,,https://maps.google.com/?cid=14216883768510800358,José Carlos Bozza Haddad,(11) 3207-9260,OPERATIONAL
30681123,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=9467846664804688538,Clinica de olhos Dr. Davi Araf,,OPERATIONAL
30681124,Master Ouro,Clinicas,5.0,8,,https://maps.google.com/?cid=16483332167158932123,CLÍNICA DE CIRURGIA PLÁSTICA - Dra. VALDIZA CASAGRANDE,(15) 3211-3793,OPERATIONAL
30681125,Master Ouro,Diagnósticos,3.1,46,http://www.ingaimagens.med.br/,https://maps.google.com/?cid=10173898187351865750,Ingáimagens Centro de Diagnósticos,(44) 3262-3178,OPERATIONAL
30681127,Master Ouro,Clinicas,5.0,26,,https://maps.google.com/?cid=11660590473341535641,Clinica Yoshimura - (11) 97220-3598,(11) 3105-1403,OPERATIONAL
30681131,Master Ouro,Clinicas,4.9,15,https://www.doctoralia.com.br/carlos-alberto-kendy-kumagai/ginecologista/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=309691&utm_content=website,https://maps.google.com/?cid=10423544972900905947,"Dr. Carlos Alberto Kendy Kumagai, Ginecologista",,OPERATIONAL
30681132,Master Ouro,Clinicas,5.0,15,,https://maps.google.com/?cid=4313383687949931023,Clínica dos Olhos Barragan,(21) 2558-7744,OPERATIONAL
30681133,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=12060837382698277628,Clínica Central de Olhos,(41) 3014-0747,OPERATIONAL
30681134,Master Ouro,Clinicas,4.6,7,http://www.facebook.com/Clinicandooficial/,https://maps.google.com/?cid=227508216515618767,CLINICANDO - Dr. Paulo Sérgio de Medeiros Oliveira,(21) 3540-6688,OPERATIONAL
30681135,Master Ouro,Clinicas,5.0,12,,https://maps.google.com/?cid=16909723019648341411,Ayres e Ayres Otorrino Cir Cabeca Pescoco e Odonto,(11) 3283-1010,OPERATIONAL
30681136,Master Ouro,Clinicas,3.9,39,,https://maps.google.com/?cid=14030862052031322825,Dra Ana Amelia Zago Carvalho Polli,,OPERATIONAL
30681137,Master Ouro,Clinicas,3.6,34,,https://maps.google.com/?cid=8262991512642628419,Medical Center,(11) 3904-9882,OPERATIONAL
30681138,Master Ouro,Clinicas,4.8,6,,https://maps.google.com/?cid=7779593122465793945,Clínica de Olhos Planalto,(11) 5052-5622,OPERATIONAL
30681139,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=5383135345458847992,Clinica Urologica,,OPERATIONAL
30681140,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=9271778660093819372,Dra Vera Lucia Dias Cruz,(11) 3873-1399,OPERATIONAL
30681142,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=2558326432187432014,Monica Moromizato Astolfi,(11) 5080-4000,CLOSED_PERMANENTLY
30681143,Master Ouro,Clinicas,3.6,110,,https://maps.google.com/?cid=8171460709982023701,Centro Médico Alvim,(11) 2741-0370,OPERATIONAL
30681145,Master Ouro,Clinicas,4.7,15,,https://maps.google.com/?cid=13437658904072386630,Ubiratan Mendonça Jr,(11) 3266-3336,OPERATIONAL
30681146,Master Ouro,Clinicas,5.0,2,https://arte-vascular.negocio.site/,https://maps.google.com/?cid=159291981788340968,Arte Vascular - QSP Instituto Pró Saúde S.S. - Angiologia e Cirurgia Vascular,(11) 2802-6110,CLOSED_TEMPORARILY
30681147,Master Ouro,Clinicas,3.4,25,http://www.cirurgianeurocoluna.com.br/,https://maps.google.com/?cid=15558452244874241999,Instituto de Neurocirurgia e Neurologia de Osasco,(11) 2284-3334,OPERATIONAL
30681148,Master Ouro,Clinicas,3.2,29,,https://maps.google.com/?cid=2386599102777490308,CDO Centro de Diagnose Ocular da Baixada Fluminense,(21) 2768-7848,OPERATIONAL
30681150,Master Ouro,Clinicas,,0,http://clinicativamente.com/,https://maps.google.com/?cid=2827903889628509270,Ativa Mente,(11) 4311-6039,OPERATIONAL
30681151,Master Ouro,Clinicas,4.8,12,http://www.proctologiarj.com/,https://maps.google.com/?cid=7607193571831186244,Clínica de Proctologia Yamane,(21) 2148-6863,OPERATIONAL
30681152,Master Ouro,Clinicas,4.6,10,http://urodinamica.com.br/,https://maps.google.com/?cid=9444669555461599276,Clínica Urodinâmica | Urologista em São Bernardo do Campo - Exame Urodinâmico - Exame Urofluxometria - Clínica de Urologia,(11) 4121-7372,OPERATIONAL
30681153,Master Ouro,Clinicas,3.3,12,,https://maps.google.com/?cid=8952995178829843342,Ana Célia Rymer,(21) 2549-8358,OPERATIONAL
30681154,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=5281823736225390484,SIM Saúde,(81) 3468-4737,OPERATIONAL
30681155,Master Ouro,Clinicas,3.9,62,http://grupocentrofisio.com.br/,https://maps.google.com/?cid=3692575935997868189,Clínica Centrofisio,(47) 3322-2893,OPERATIONAL
30681156,Master Ouro,Clinicas,3.4,363,http://www.espacorafah.com.br/,https://maps.google.com/?cid=14099362716743754233,RAFAH medicina,(19) 97130-9112,OPERATIONAL
30681157,Master Ouro,Clinicas,3.4,17,,https://maps.google.com/?cid=12775973150912272718,Hospitalares Saude Mental,(98) 3235-5653,OPERATIONAL
30681158,Master Ouro,Clinicas,3.6,16,http://www.institutoqueirozortopedia.com.br/,https://maps.google.com/?cid=12778874827144699167,Instituto Ortopedia Dr. Arthur Queiroz,(11) 3663-0299,OPERATIONAL
30681159,Master Ouro,Clinicas,3.7,3,,https://maps.google.com/?cid=9656749127978040025,Clínica dos Olhos,(21) 2443-8380,OPERATIONAL
30681160,Master Ouro,Clinicas,4.6,10,,https://maps.google.com/?cid=11256308802336018886,Clinica Desenvolvimento Humano,(71) 3379-5195,OPERATIONAL
30681161,Master Ouro,Clinicas,4.5,46,https://www.doctoralia.com.br/elias-cesar-maleh/gastroenterologista/rio-de-janeiro?utm_source=google&utm_medium=gmb&utm_campaign=216357&utm_content=website,https://maps.google.com/?cid=7212013326150236597,"Dr. Elias Cesar Maleh, Gastroenterologista",,OPERATIONAL
30681162,Master Ouro,Clinicas,3.4,23,,https://maps.google.com/?cid=11724281813883729689,Otocampos,(22) 2722-6856,OPERATIONAL
30681163,Master Ouro,Clinicas,5.0,3,http://www.polimedicos.com.br/,https://maps.google.com/?cid=5015769247850634560,Clínica Médica Poli Médicos - Consultas Com Preços Acessíveis - Bairro Paraiso SP,(11) 96586-4611,OPERATIONAL
30681164,Master Ouro,Clinicas,5.0,5,http://www.ginelife.com.br/,https://maps.google.com/?cid=10849897220745386736,Ginelife,(11) 3825-9550,OPERATIONAL
30681165,Master Ouro,Clinicas,4.9,47,http://www.clinicalonzineto.com.br/,https://maps.google.com/?cid=13367820556548676200,Lonzi Neto Unidade de Reabilitação Física,(11) 4034-0304,OPERATIONAL
30681166,Master Ouro,Clinicas,5.0,8,,https://maps.google.com/?cid=8731346189900182742,Marco Antonio Caldas Jovino,(11) 5581-0456,OPERATIONAL
30681169,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=952177487026162985,Ginocer,(21) 3272-3121,OPERATIONAL
30681170,Master Ouro,Clinicas,4.9,33,,https://maps.google.com/?cid=13490731427369327571,Tadashi & Sueli Oftalmologistas,(11) 3222-2087,OPERATIONAL
30681171,Master Ouro,Clinicas,5.0,2,https://espacosinestesia.com.br/,https://maps.google.com/?cid=8547599662658842037,Dra. Irina Raicher,(11) 3822-4143,OPERATIONAL
30681172,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=16540992496451422392,Vicente Emílio Bonomo,(11) 4223-8747,OPERATIONAL
30681173,Master Ouro,Clinicas,4.9,15,,https://maps.google.com/?cid=3017695768302708956,Kairos Fisioterapia,(21) 3592-0626,OPERATIONAL
30681174,Master Ouro,Clinicas,4.2,36,http://www.clifak.com.br/,https://maps.google.com/?cid=10529400693792301471,Clifak,(11) 5031-8555,OPERATIONAL
30681175,Master Ouro,Clinicas,4.2,135,https://doencadoolhoseco.negocio.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=866672613276470080,Clínica de Olhos Jund Eye,(11) 4521-3966,OPERATIONAL
30681178,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=650676685139287023,SP Urologia,(11) 5044-0605,OPERATIONAL
30681179,Master Ouro,Clinicas,5.0,2,,https://maps.google.com/?cid=8509248890649558607,Francisco C Z Cherubim,,OPERATIONAL
30681180,Master Ouro,Clinicas,4.7,21,http://www.clinicapensare.com/,https://maps.google.com/?cid=13946372323523867082,Clínica Pensare,(11) 2427-9866,OPERATIONAL
30681181,Master Ouro,Clinicas,3.3,43,https://www.psicologiareviver.com.br/,https://maps.google.com/?cid=15833029687710112483,Clínica de Psicologia Reviver,(11) 3682-0843,OPERATIONAL
30681183,Master Ouro,Clinicas,3.8,29,https://www.doctoralia.com.br/alvaro-ney-bonadia-3/gastroenterologista-medico-clinico-geral-especialista-em-medicina-estetica/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=636855&utm_content=website,https://maps.google.com/?cid=3723962875458878348,"Dr. Alvaro Ney Bonadia, Gastroenterologista",(11) 94331-4811,OPERATIONAL
30681184,Master Ouro,Clinicas,5.0,9,https://instagram.com/psicologiapsicorpus?utm_medium=copy_link,https://maps.google.com/?cid=1293461175693896257,Clínica de Psicologia Psicorpus,,OPERATIONAL
