contract,category
40089485,Pronto-Socorro
40089486,Consultório Médico/Clínica
40089486,Hospital
40089486,Pronto-Socorro
40089486,Serviço De Diagnóstico
40089486,Serviço De Terapia
40089494,Hospital
40089494,Pronto-Socorro
40089502,Consultório Médico/Clínica
40089505,Consultório Médico/Clínica
40089505,Hospital
40089505,Pronto-Socorro
40089505,Serviço De Diagnóstico
40089505,Serviço De Terapia
40089506,Consultório Médico/Clínica
40089506,Pronto-Socorro
40089506,Serviço De Diagnóstico
40089506,Serviço De Terapia
40089509,Consultório Médico/Clínica
40089509,Hospital
40089509,Maternidade
40089509,Pronto-Socorro
40089519,Consultório Médico/Clínica
40089523,Hospital
40089523,Pronto-Socorro
40089527,Consultório Médico/Clínica
40089527,Maternidade
40089527,Pronto-Socorro
40089527,Serviço De Diagnóstico
40089527,Serviço De Terapia
40089528,Consultório Médico/Clínica
40089528,Hospital
40089528,Pronto-Socorro
40089531,Consultório Médico/Clínica
40089531,Hospital
40089531,Maternidade
40089531,Pronto-Socorro
40089531,Serviço De Diagnóstico
40089533,Consultório Médico/Clínica
40089533,Hospital
40089535,Hospital
40089535,Pronto-Socorro
40089538,Consultório Médico/Clínica
40089538,Hospital
40089538,Serviço De Terapia
40089542,Hospital
40089542,Maternidade
40089542,Pronto-Socorro
40089542,Serviço De Diagnóstico
40089543,Consultório Médico/Clínica
40089543,Hospital
40089543,Pronto-Socorro
40089543,Serviço De Diagnóstico
40089550,Pronto-Socorro
40089552,Hospital
40089552,Pronto-Socorro
40089560,Consultório Médico/Clínica
40089562,Hospital
40089563,Hospital
40089567,Consultório Médico/Clínica
40089567,Hospital
40089567,Maternidade
40089567,Pronto-Socorro
40089577,Consultório Médico/Clínica
40089577,Hospital
40089577,Pronto-Socorro
40089578,Consultório Médico/Clínica
40089578,Hospital
40089578,Pronto-Socorro
40089578,Serviço De Diagnóstico
40089581,Consultório Médico/Clínica
40089581,Hospital
40089581,Pronto-Socorro
40089584,Hospital
40089584,Maternidade
40089584,Pronto-Socorro
40089589,Pronto-Socorro
40089589,Serviço De Diagnóstico
40089603,Consultório Médico/Clínica
40089603,Hospital
40089603,Maternidade
40089603,Pronto-Socorro
40089603,Serviço De Diagnóstico
40089611,Consultório Médico/Clínica
40089611,Hospital
40089611,Maternidade
40089611,Serviço De Terapia
40089616,Hospital
40089616,Pronto-Socorro
40089623,Hospital
40089623,Pronto-Socorro
40089630,Consultório Médico/Clínica
40089630,Hospital
40089630,Maternidade
40089630,Pronto-Socorro
40089630,Serviço De Diagnóstico
40089636,Hospital
40089636,Maternidade
40089636,Pronto-Socorro
40089636,Serviço De Diagnóstico
40089636,Serviço De Terapia
40089637,Hospital
40089637,Pronto-Socorro
40089645,Hospital
40089645,Pronto-Socorro
40089647,Consultório Médico/Clínica
40089647,Hospital
40089647,Maternidade
40089647,Pronto-Socorro
40089648,Consultório Médico/Clínica
40089648,Hospital
40089648,Pronto-Socorro
40089655,Hospital
40089655,Pronto-Socorro
40089666,Hospital
40089666,Maternidade
40089666,Pronto-Socorro
40089667,Consultório Médico/Clínica
40089667,Pronto-Socorro
40089667,Serviço De Diagnóstico
40089667,Serviço De Terapia
40089668,Hospital
40089668,Maternidade
40089668,Pronto-Socorro
40089670,Hospital
40089670,Pronto-Socorro
40089673,Consultório Médico/Clínica
40089673,Hospital
40089673,Maternidade
40089673,Pronto-Socorro
40089673,Serviço De Diagnóstico
40089673,Serviço De Terapia
40089679,Hospital
40089679,Pronto-Socorro
40089685,Consultório Médico/Clínica
40089685,Hospital
40089685,Maternidade
40089685,Pronto-Socorro
40089685,Serviço De Diagnóstico
40089685,Serviço De Terapia
40089691,Hospital
40089691,Maternidade
40089691,Pronto-Socorro
40089697,Consultório Médico/Clínica
40089697,Pronto-Socorro
40089698,Hospital
40089698,Pronto-Socorro
40089705,Consultório Médico/Clínica
40089705,Hospital
40089705,Pronto-Socorro
40089705,Serviço De Terapia
40089711,Consultório Médico/Clínica
40089711,Hospital
40089711,Maternidade
40089711,Não Divulgar
40089711,Pronto-Socorro
40089711,Serviço De Diagnóstico
40089711,Serviço De Terapia
40089716,Hospital
40089722,Consultório Médico/Clínica
40089722,Hospital
40089727,Consultório Médico/Clínica
40089727,Hospital
40089727,Maternidade
40089727,Pronto-Socorro
40089727,Serviço De Diagnóstico
40089729,Consultório Médico/Clínica
40089729,Hospital
40089729,Pronto-Socorro
40089729,Serviço De Diagnóstico
40089729,Serviço De Terapia
40089732,Hospital
40089732,Maternidade
40089732,Pronto-Socorro
40089733,Hospital
40089733,Maternidade
40089733,Pronto-Socorro
40089734,Consultório Médico/Clínica
40089734,Pronto-Socorro
40089734,Serviço De Diagnóstico
40089736,Consultório Médico/Clínica
40089736,Hospital
40089736,Pronto-Socorro
40089741,Hospital
40089744,Hospital
40089747,Consultório Médico/Clínica
40089747,Hospital
40089747,Pronto-Socorro
40089748,Hospital
40089748,Maternidade
40089748,Pronto-Socorro
40089748,Serviço De Diagnóstico
40089749,Consultório Médico/Clínica
40089749,Hospital
40089749,Pronto-Socorro
40089749,Serviço De Diagnóstico
40089750,Hospital
40089750,Pronto-Socorro
40089753,Hospital
40089753,Pronto-Socorro
40089758,Hospital
40089758,Pronto-Socorro
40089763,Hospital
40089763,Pronto-Socorro
40089769,Consultório Médico/Clínica
40089769,Serviço De Terapia
40089771,Consultório Médico/Clínica
40089771,Hospital
40089775,Consultório Médico/Clínica
40089776,Consultório Médico/Clínica
40089776,Serviço De Diagnóstico
40089776,Serviço De Terapia
40089778,Consultório Médico/Clínica
40089780,Hospital
40089780,Pronto-Socorro
40089780,Serviço De Diagnóstico
40089788,Hospital
40089788,Maternidade
40089788,Pronto-Socorro
40089800,Consultório Médico/Clínica
40089800,Hospital
40089800,Pronto-Socorro
40089801,Hospital
40089801,Pronto-Socorro
40089804,Hospital
40089804,Pronto-Socorro
40089813,Consultório Médico/Clínica
40089816,Consultório Médico/Clínica
40089816,Hospital
40089816,Serviço De Diagnóstico
40089829,Hospital
40089838,Consultório Médico/Clínica
40089838,Hospital
40089838,Maternidade
40089838,Pronto-Socorro
40089838,Serviço De Diagnóstico
40089838,Serviço De Terapia
40089840,Consultório Médico/Clínica
40089840,Hospital
40089840,Maternidade
40089840,Pronto-Socorro
40089840,Serviço De Diagnóstico
40089840,Serviço De Terapia
40089843,Consultório Médico/Clínica
40089843,Hospital
40089843,Pronto-Socorro
40089844,Consultório Médico/Clínica
40089850,Consultório Médico/Clínica
40089850,Hospital
40089850,Serviço De Diagnóstico
40089853,Hospital
40089853,Pronto-Socorro
40089862,Consultório Médico/Clínica
40089862,Serviço De Diagnóstico
40089864,Consultório Médico/Clínica
40089864,Hospital
40089864,Maternidade
40089864,Pronto-Socorro
40089867,Hospital
40089867,Maternidade
40089867,Pronto-Socorro
40089873,Hospital
40089876,Hospital
40089876,Maternidade
40089876,Pronto-Socorro
40089884,Consultório Médico/Clínica
40089884,Pronto-Socorro
40089884,Serviço De Diagnóstico
40089886,Hospital
40089886,Maternidade
40089886,Pronto-Socorro
40089887,Consultório Médico/Clínica
40089889,Consultório Médico/Clínica
40089889,Hospital
40089889,Pronto-Socorro
40089890,Consultório Médico/Clínica
40089890,Hospital
40089895,Consultório Médico/Clínica
40089895,Hospital
40089895,Pronto-Socorro
40089896,Consultório Médico/Clínica
40089896,Hospital
40089896,Pronto-Socorro
40089902,Consultório Médico/Clínica
40089902,Hospital
40089902,Serviço De Diagnóstico
40089911,Hospital
40089911,Pronto-Socorro
40089914,Hospital
40089914,Maternidade
40089914,Pronto-Socorro
40089917,Hospital
40089917,Pronto-Socorro
40089919,Consultório Médico/Clínica
40089919,Hospital
40089928,Consultório Médico/Clínica
40089928,Hospital
40089928,Pronto-Socorro
40089928,Serviço De Diagnóstico
40089929,Consultório Médico/Clínica
40089929,Hospital
40089929,Pronto-Socorro
40089936,Hospital
40089936,Pronto-Socorro
40089939,Consultório Médico/Clínica
40089939,Hospital
40089939,Pronto-Socorro
40089941,Consultório Médico/Clínica
40089941,Hospital
40089941,Pronto-Socorro
40089941,Serviço De Diagnóstico
40089941,Serviço De Terapia
40089943,Consultório Médico/Clínica
40089943,Serviço De Diagnóstico
40089943,Serviço De Terapia
40089944,Consultório Médico/Clínica
40089944,Hospital
40089944,Maternidade
40089944,Serviço De Diagnóstico
40089944,Serviço De Terapia
40089948,Hospital
40089948,Maternidade
40089950,Hospital
40089950,Pronto-Socorro
40089951,Hospital
40089951,Maternidade
40089951,Pronto-Socorro
40089953,Consultório Médico/Clínica
40089953,Hospital
40089953,Maternidade
40089953,Pronto-Socorro
40089953,Serviço De Diagnóstico
40089954,Hospital
40089957,Consultório Médico/Clínica
40089957,Hospital
40089957,Pronto-Socorro
40089959,Consultório Médico/Clínica
40089959,Hospital
40089959,Maternidade
40089959,Pronto-Socorro
40089969,Consultório Médico/Clínica
40089976,Consultório Médico/Clínica
40089976,Hospital
40089976,Pronto-Socorro
40089976,Serviço De Terapia
40089979,Consultório Médico/Clínica
40089979,Hospital
40089979,Pronto-Socorro
40089979,Serviço De Diagnóstico
40089979,Serviço De Terapia
40089983,Consultório Médico/Clínica
40089983,Hospital
40089983,Serviço De Terapia
40089985,Hospital
40089985,Pronto-Socorro
40089988,Consultório Médico/Clínica
40089988,Hospital
40089988,Pronto-Socorro
40089988,Serviço De Diagnóstico
40089988,Serviço De Terapia
40090001,Hospital
40090001,Pronto-Socorro
40090006,Hospital
40090006,Pronto-Socorro
40090009,Maternidade
40090009,Pronto-Socorro
40090017,Consultório Médico/Clínica
40090017,Hospital
40090017,Pronto-Socorro
40090017,Serviço De Diagnóstico
40090022,Consultório Médico/Clínica
40090022,Hospital
40090022,Pronto-Socorro
40090023,Pronto-Socorro
40090026,Consultório Médico/Clínica
40090026,Hospital
40090026,Pronto-Socorro
40090026,Serviço De Terapia
40090027,Consultório Médico/Clínica
40090027,Hospital
40090027,Maternidade
40090027,Pronto-Socorro
40090028,Hospital
40090028,Pronto-Socorro
40090032,Hospital
40090032,Pronto-Socorro
40090049,Consultório Médico/Clínica
40090049,Serviço De Diagnóstico
40090049,Serviço De Terapia
40090060,Consultório Médico/Clínica
40090064,Hospital
40090067,Hospital
40090067,Pronto-Socorro
40090069,Consultório Médico/Clínica
40090069,Hospital
40090079,Hospital
40090079,Maternidade
40090079,Pronto-Socorro
40090080,Hospital
40090080,Pronto-Socorro
40090081,Hospital
40090081,Pronto-Socorro
40090082,Consultório Médico/Clínica
40090082,Hospital
40090084,Hospital
40090084,Pronto-Socorro
40090085,Hospital
40090085,Maternidade
40090087,Hospital
40090088,Consultório Médico/Clínica
40090088,Hospital
40090088,Maternidade
40090088,Pronto-Socorro
40090088,Serviço De Diagnóstico
40090089,Hospital
40090089,Pronto-Socorro
40090089,Serviço De Diagnóstico
40090089,Serviço De Terapia
40090092,Consultório Médico/Clínica
40090092,Hospital
40090092,Serviço De Diagnóstico
40090095,Hospital
40090096,Consultório Médico/Clínica
40090096,Hospital
40090096,Maternidade
40090096,Pronto-Socorro
40090096,Serviço De Diagnóstico
40090097,Hospital
40090097,Pronto-Socorro
40090099,Consultório Médico/Clínica
40090099,Hospital
40090099,Pronto-Socorro
40090107,Hospital
40090107,Pronto-Socorro
40090109,Hospital
40090109,Maternidade
40090115,Consultório Médico/Clínica
40090115,Serviço De Diagnóstico
40090115,Serviço De Terapia
40090117,Hospital
40090121,Consultório Médico/Clínica
40090121,Hospital
40090121,Maternidade
40090121,Pronto-Socorro
40090121,Serviço De Diagnóstico
40090123,Hospital
40090123,Pronto-Socorro
40090124,Hospital
40090124,Maternidade
40090124,Pronto-Socorro
40090125,Hospital
40090125,Maternidade
40090125,Pronto-Socorro
40090125,Serviço De Diagnóstico
40090125,Serviço De Terapia
40090128,Consultório Médico/Clínica
40090132,Consultório Médico/Clínica
40090136,Consultório Médico/Clínica
40090136,Serviço De Diagnóstico
40090138,Consultório Médico/Clínica
40090138,Hospital
40090138,Maternidade
40090138,Pronto-Socorro
40090138,Serviço De Diagnóstico
40090139,Consultório Médico/Clínica
40090139,Hospital
40090139,Pronto-Socorro
40090139,Serviço De Diagnóstico
40090139,Serviço De Terapia
40090140,Hospital
40090144,Consultório Médico/Clínica
40090144,Hospital
40090144,Pronto-Socorro
40090146,Consultório Médico/Clínica
40090146,Hospital
40090146,Maternidade
40090146,Pronto-Socorro
40090146,Serviço De Diagnóstico
40090149,Consultório Médico/Clínica
40090149,Hospital
40090149,Pronto-Socorro
40090149,Serviço De Diagnóstico
40090151,Hospital
40090152,Hospital
40090152,Pronto-Socorro
40090157,Consultório Médico/Clínica
40090157,Serviço De Diagnóstico
40090160,Hospital
40090160,Maternidade
40090160,Pronto-Socorro
40090161,Hospital
40090161,Pronto-Socorro
40090165,Hospital
40090165,Pronto-Socorro
40090165,Serviço De Diagnóstico
40090168,Consultório Médico/Clínica
40090168,Hospital
40090168,Maternidade
40090168,Pronto-Socorro
40090168,Serviço De Diagnóstico
40090168,Serviço De Terapia
40090169,Consultório Médico/Clínica
40090169,Serviço De Terapia
40090173,Consultório Médico/Clínica
40090173,Hospital
40090173,Serviço De Diagnóstico
40090173,Serviço De Terapia
40090175,Hospital
40090175,Pronto-Socorro
40090176,Hospital
40090176,Pronto-Socorro
40090177,Hospital
40090177,Maternidade
40090177,Pronto-Socorro
40090180,Hospital
40090180,Pronto-Socorro
40090181,Consultório Médico/Clínica
40090181,Hospital
40090181,Pronto-Socorro
40090181,Serviço De Diagnóstico
40090181,Serviço De Terapia
40090182,Hospital
40090182,Maternidade
40090182,Pronto-Socorro
40090190,Hospital
40090190,Maternidade
40090190,Pronto-Socorro
40090197,Hospital
40090198,Consultório Médico/Clínica
40090198,Hospital
40090198,Maternidade
40090199,Hospital
40090199,Pronto-Socorro
40090200,Consultório Médico/Clínica
40090200,Hospital
40090200,Pronto-Socorro
40090201,Consultório Médico/Clínica
40090201,Hospital
40090203,Consultório Médico/Clínica
40090203,Hospital
40090203,Maternidade
40090205,Consultório Médico/Clínica
40090205,Hospital
40090206,Hospital
40090206,Maternidade
40090208,Hospital
40090208,Pronto-Socorro
40090209,Consultório Médico/Clínica
40090209,Maternidade
40090209,Pronto-Socorro
40090209,Serviço De Diagnóstico
40090210,Hospital
40090210,Maternidade
40090210,Pronto-Socorro
40090213,Consultório Médico/Clínica
40090213,Hospital
40090213,Maternidade
40090213,Pronto-Socorro
40090213,Serviço De Diagnóstico
40090213,Serviço De Terapia
40090216,Consultório Médico/Clínica
40090216,Hospital
40090216,Pronto-Socorro
40090216,Serviço De Diagnóstico
40090216,Serviço De Terapia
40090218,Hospital
40090218,Pronto-Socorro
40090225,Hospital
40090225,Pronto-Socorro
40090226,Hospital
40090226,Pronto-Socorro
40090226,Serviço De Diagnóstico
40090227,Hospital
40090227,Pronto-Socorro
40090227,Serviço De Diagnóstico
40090228,Hospital
40090228,Pronto-Socorro
40090229,Consultório Médico/Clínica
40090229,Hospital
40090229,Pronto-Socorro
40090231,Consultório Médico/Clínica
40090231,Hospital
40090231,Pronto-Socorro
40090231,Serviço De Diagnóstico
40090231,Serviço De Terapia
40090232,Consultório Médico/Clínica
40090232,Serviço De Diagnóstico
40090235,Consultório Médico/Clínica
40090235,Pronto-Socorro
40090235,Serviço De Diagnóstico
40090236,Consultório Médico/Clínica
40090236,Serviço De Diagnóstico
40090236,Serviço De Terapia
40090239,Hospital
40090239,Pronto-Socorro
40090240,Hospital
40090241,Hospital
40090241,Pronto-Socorro
40090242,Consultório Médico/Clínica
40090242,Serviço De Diagnóstico
40090242,Serviço De Terapia
40090243,Consultório Médico/Clínica
40090244,Hospital
40090244,Pronto-Socorro
40090245,Consultório Médico/Clínica
40090245,Hospital
40090245,Pronto-Socorro
40090245,Serviço De Diagnóstico
40090248,Consultório Médico/Clínica
40090248,Hospital
40090248,Serviço De Terapia
40090249,Hospital
40090251,Consultório Médico/Clínica
40090251,Hospital
40090251,Pronto-Socorro
40090252,Consultório Médico/Clínica
40090252,Hospital
40090252,Pronto-Socorro
40090252,Serviço De Diagnóstico
40090252,Serviço De Terapia
40090253,Consultório Médico/Clínica
